Time,FPS,RTT,LoadRatio,Jitter,LossRate
19.01,151.82,172.49,0.00,4.09,0.0012
19.02,152.73,172.26,0.00,0.17,0.0013
19.02,151.55,172.22,0.00,1.87,0.0019
19.03,151.33,172.44,0.00,4.41,0.0018
19.04,152.95,172.66,0.00,4.66,0.0017
19.04,153.88,172.47,0.00,0.78,0.0016
19.05,154.28,172.50,0.00,2.80,0.0012
19.06,152.84,172.51,0.00,2.56,0.0019
19.06,154.06,172.50,0.00,2.45,0.0013
19.07,154.41,172.27,0.00,0.15,0.0016
19.08,155.74,172.12,0.00,0.74,0.0019
19.08,155.93,172.36,0.00,4.57,0.0011
19.09,153.56,172.53,0.00,4.04,0.0016
19.10,153.98,172.70,0.00,4.19,0.0019
19.10,152.26,172.63,0.00,2.00,0.0017
19.12,145.35,172.60,0.00,2.33,0.0019
19.12,146.45,172.59,0.00,2.55,0.0013
19.13,147.34,172.64,0.00,3.10,0.0020
19.13,148.92,172.59,0.00,2.14,0.0016
19.14,150.69,172.64,0.00,3.04,0.0014
19.15,149.11,172.41,0.00,0.38,0.0013
19.15,150.83,172.19,0.00,0.19,0.0016
19.16,151.83,172.15,0.00,1.80,0.0015
19.17,152.59,172.21,0.00,2.77,0.0020
19.17,154.11,172.37,0.00,3.82,0.0015
19.18,152.44,172.61,0.00,4.76,0.0017
19.19,153.28,172.37,0.00,0.17,0.0021
19.19,154.07,172.33,0.00,1.99,0.0012
19.20,154.72,172.23,0.00,1.30,0.0017
19.20,155.76,172.27,0.00,2.69,0.0013
19.21,157.30,172.49,0.00,4.47,0.0015
19.22,157.02,172.49,0.00,2.47,0.0018
19.22,155.43,172.72,0.00,4.78,0.0015
19.23,155.28,172.88,0.00,4.30,0.0014
19.24,156.30,172.88,0.00,2.87,0.0019
19.24,156.18,173.06,0.00,4.69,0.0020
19.25,156.96,172.94,0.00,1.89,0.0019
19.26,154.43,172.82,0.00,1.73,0.0016
19.26,154.22,172.62,0.00,0.85,0.0013
19.27,155.38,172.52,0.00,1.56,0.0013
19.27,156.71,172.60,0.00,3.31,0.0019
19.28,157.47,172.67,0.00,3.32,0.0012
19.29,156.37,172.76,0.00,3.53,0.0017
19.29,155.95,172.98,0.00,4.99,0.0020
19.30,156.34,172.74,0.00,0.58,0.0015
19.31,156.62,172.54,0.00,0.77,0.0014
19.32,149.41,172.72,0.00,4.32,0.0017
19.32,150.65,172.50,0.00,0.51,0.0018
19.33,151.09,172.63,0.00,3.76,0.0014
19.34,152.71,172.81,0.00,4.44,0.0013
19.34,154.23,172.78,0.00,2.57,0.0013
19.35,152.98,172.74,0.00,2.33,0.0020
19.36,153.07,172.62,0.00,1.59,0.0012
19.36,152.22,172.71,0.00,3.46,0.0014
19.37,153.50,172.51,0.00,0.79,0.0017
19.38,154.28,172.65,0.00,3.83,0.0017
19.38,152.39,172.58,0.00,2.02,0.0013
19.39,153.33,172.34,0.00,0.11,0.0020
19.40,154.07,172.32,0.00,2.15,0.0018
19.40,155.53,172.37,0.00,2.85,0.0013
19.41,157.11,172.25,0.00,1.15,0.0014
19.41,156.22,172.24,0.00,2.12,0.0013
19.42,157.15,172.48,0.00,4.71,0.0016
19.43,157.13,172.64,0.00,4.06,0.0021
19.43,154.62,172.39,0.00,0.14,0.0020
19.44,151.96,172.40,0.00,2.52,0.0020
19.45,147.90,172.59,0.00,4.31,0.0014
19.46,140.31,172.79,0.00,4.58,0.0014
19.48,134.19,172.61,0.00,1.00,0.0020
19.49,130.84,172.36,0.00,0.06,0.0016
19.50,128.47,172.41,0.00,2.88,0.0015
19.51,125.49,172.54,0.00,3.70,0.0015
19.52,124.13,172.52,0.00,2.32,0.0019
19.53,117.70,172.61,0.00,3.50,0.0015
19.54,115.46,172.74,0.00,3.88,0.0019
19.55,112.99,172.88,0.00,4.09,0.0019
19.56,111.20,172.86,0.00,2.74,0.0012
19.57,109.77,172.86,0.00,2.82,0.0018
19.59,107.42,172.81,0.00,2.37,0.0020
19.60,106.16,172.86,0.00,3.28,0.0016
19.61,105.00,172.74,0.00,1.73,0.0017
19.62,104.25,172.69,0.00,2.16,0.0020
19.63,104.48,172.81,0.00,3.94,0.0017
19.64,104.99,172.56,0.00,0.29,0.0013
19.65,104.11,172.31,0.00,0.10,0.0017
19.65,106.41,172.16,0.00,0.76,0.0015
19.66,107.37,172.05,0.00,1.10,0.0018
19.67,109.50,171.98,0.00,1.38,0.0020
19.68,107.96,171.88,0.00,0.91,0.0016
19.69,107.76,171.98,0.00,2.94,0.0019
19.70,106.25,172.12,0.00,3.40,0.0020
19.71,106.46,172.26,0.00,3.49,0.0014
19.72,106.57,172.36,0.00,3.24,0.0015
19.74,100.61,172.30,0.00,1.82,0.0015
19.75,100.44,172.13,0.00,0.57,0.0017
19.76,100.61,172.06,0.00,1.38,0.0012
19.77,101.84,171.89,0.00,0.34,0.0014
19.78,103.69,172.13,0.00,4.35,0.0018
19.79,104.52,172.39,0.00,4.71,0.0016
19.80,105.39,172.50,0.00,3.52,0.0015
19.80,107.13,172.44,0.00,1.84,0.0020
19.81,107.95,172.53,0.00,3.34,0.0017
19.82,109.66,172.44,0.00,1.62,0.0012
19.83,110.42,172.44,0.00,2.53,0.0019
19.84,114.40,172.43,0.00,2.27,0.0019
19.84,119.00,172.24,0.00,0.57,0.0020
19.85,118.39,172.46,0.00,4.42,0.0011
19.86,122.22,172.33,0.00,1.18,0.0016
19.86,125.45,172.50,0.00,4.05,0.0020
19.87,129.76,172.74,0.00,4.86,0.0020
19.88,130.58,172.60,0.00,1.38,0.0021
19.88,132.94,172.37,0.00,0.29,0.0015
19.89,135.60,172.60,0.00,4.61,0.0020
19.90,137.37,172.74,0.00,4.02,0.0017
19.90,135.99,172.56,0.00,0.97,0.0021
19.92,129.13,172.54,0.00,2.33,0.0018
19.93,123.63,172.55,0.00,2.68,0.0017
19.95,116.34,172.41,0.00,1.17,0.0015
19.96,115.32,172.45,0.00,2.82,0.0019
19.97,113.13,172.65,0.00,4.45,0.0020
19.98,116.95,172.51,0.00,1.23,0.0019
19.99,122.68,172.33,0.00,0.69,0.0016
19.99,127.31,172.33,0.00,2.30,0.0013
20.00,128.88,172.22,0.00,1.29,0.0017
20.00,130.99,172.46,0.00,4.58,0.0015
20.01,133.32,172.38,0.00,1.65,0.0019
20.02,135.82,172.61,0.00,4.74,0.0011
20.02,139.18,210.41,0.00,0.61,0.0538
20.03,141.75,244.66,0.00,2.89,0.0556
20.04,141.59,275.39,0.00,1.98,0.0571
20.04,143.40,303.13,0.00,2.77,0.0578
20.05,144.97,327.85,0.00,0.29,0.0598
20.06,146.12,350.16,0.00,1.02,0.0605
20.06,147.27,370.59,0.00,4.39,0.0612
20.07,149.14,388.65,0.00,1.24,0.0624
20.07,150.85,405.24,0.00,4.52,0.0630
20.08,149.79,419.85,0.00,1.39,0.0638
20.09,150.78,432.94,0.00,0.70,0.0648
20.09,152.41,444.99,0.00,3.44,0.0651
20.10,153.58,455.93,0.00,4.38,0.0656
20.11,154.48,465.51,0.00,1.72,0.0658
20.11,151.09,474.07,0.00,1.13,0.0664
20.12,151.64,482.04,0.00,3.75,0.0672
20.13,150.86,488.90,0.00,0.62,0.0670
20.13,149.58,495.03,0.00,0.26,0.0682
20.15,142.79,500.75,0.00,2.25,0.0681
20.15,142.74,505.70,0.00,0.26,0.0683
20.16,145.28,510.39,0.00,2.57,0.0684
20.17,147.15,514.73,0.00,3.79,0.0684
20.17,148.93,518.33,0.00,0.74,0.0693
20.18,147.74,521.71,0.00,2.16,0.0692
20.19,149.54,524.57,0.00,0.24,0.0692
20.19,148.29,527.40,0.00,2.94,0.0695
20.20,150.61,529.85,0.00,1.91,0.0696
20.21,150.46,532.35,0.00,4.77,0.0694
20.21,152.11,534.30,0.00,1.90,0.0699
20.22,152.88,535.92,0.00,0.45,0.0695
20.22,154.29,537.41,0.00,0.85,0.0700
20.23,153.21,539.11,0.00,4.44,0.0696
20.24,152.88,540.58,0.00,3.78,0.0704
20.24,153.86,541.94,0.00,4.18,0.0704
20.25,154.30,542.86,0.00,1.10,0.0698
20.26,154.85,543.86,0.00,2.85,0.0703
20.26,155.21,544.94,0.00,4.73,0.0706
20.27,153.71,545.46,0.00,0.11,0.0700
20.28,154.59,545.96,0.00,0.45,0.0698
20.28,154.59,546.71,0.00,3.49,0.0702
20.29,154.79,547.13,0.00,0.93,0.0706
20.30,153.93,547.70,0.00,2.85,0.0704
20.30,154.70,548.38,0.00,4.41,0.0700
20.31,155.79,548.94,0.00,4.03,0.0703
20.31,155.27,549.08,0.00,0.35,0.0701
20.32,154.43,549.62,0.00,4.47,0.0709
20.33,154.36,549.75,0.00,0.87,0.0705
20.33,155.66,549.83,0.00,0.62,0.0702
20.34,156.40,549.92,0.00,0.68,0.0710
20.35,148.35,550.37,0.00,4.48,0.0707
20.36,146.56,550.67,0.00,3.35,0.0704
20.37,145.31,550.64,0.00,0.37,0.0703
20.37,144.79,550.84,0.00,2.66,0.0707
20.38,144.94,550.77,0.00,0.10,0.0707
20.39,145.98,550.72,0.00,0.30,0.0704
20.39,146.58,550.74,0.00,0.86,0.0706
20.40,148.63,550.95,0.00,2.91,0.0702
20.41,148.22,550.90,0.00,0.45,0.0706
20.41,149.67,551.24,0.00,4.32,0.0703
20.42,151.34,551.21,0.00,0.95,0.0707
20.43,154.25,551.43,0.00,3.32,0.0706
20.43,155.44,551.66,0.00,3.75,0.0710
20.44,154.64,551.59,0.00,0.99,0.0704
20.44,155.12,551.90,0.00,4.68,0.0704
20.45,156.35,551.79,0.00,0.78,0.0701
20.46,157.22,551.93,0.00,3.15,0.0704
20.46,158.86,551.90,0.00,1.68,0.0703
20.47,158.18,552.11,0.00,4.02,0.0710
20.47,159.32,552.10,0.00,2.02,0.0710
20.48,159.51,552.14,0.00,2.49,0.0708
20.49,161.00,552.03,0.00,0.99,0.0711
20.49,160.88,551.97,0.00,1.49,0.0701
20.50,160.77,552.13,0.00,3.55,0.0710
20.50,161.95,552.17,0.00,2.48,0.0710
20.51,159.99,552.07,0.00,1.22,0.0710
20.52,160.54,552.17,0.00,3.06,0.0702
20.52,161.81,552.26,0.00,3.10,0.0709
20.53,162.05,552.37,0.00,3.33,0.0707
20.54,161.62,552.21,0.00,0.80,0.0710
20.54,159.14,552.07,0.00,0.78,0.0707
20.55,152.55,552.32,0.00,4.60,0.0702
20.56,151.01,552.31,0.00,2.22,0.0710
20.57,152.64,552.47,0.00,3.85,0.0709
20.57,153.06,552.69,0.00,4.73,0.0705
20.58,153.96,552.71,0.00,2.83,0.0708
20.59,156.23,552.49,0.00,0.57,0.0702
20.59,157.01,552.35,0.00,1.07,0.0704
20.60,158.88,552.56,0.00,4.46,0.0710
20.60,158.75,552.75,0.00,4.41,0.0711
20.61,159.20,552.65,0.00,1.83,0.0705
20.62,160.40,552.79,0.00,4.02,0.0708
20.62,158.17,552.55,0.00,0.35,0.0710
20.63,154.84,552.70,0.00,4.07,0.0703
20.64,155.90,552.59,0.00,1.60,0.0705
20.64,157.49,552.68,0.00,3.52,0.0708
20.65,158.19,552.61,0.00,1.94,0.0709
20.66,157.66,552.42,0.00,0.72,0.0711
20.66,158.45,552.65,0.00,4.75,0.0703
20.67,158.87,552.65,0.00,2.61,0.0702
20.67,159.90,545.21,0.50,3.31,0.0702
20.70,148.16,538.46,0.50,2.70,0.0704
20.72,137.76,532.61,0.50,4.97,0.0701
20.74,128.49,527.04,0.50,1.93,0.0694
20.77,119.90,521.91,0.50,0.73,0.0695
20.79,111.50,517.70,0.50,4.81,0.0693
20.82,104.62,513.93,0.50,4.92,0.0687
20.84,98.69,510.30,0.50,2.66,0.0688
20.86,93.26,507.07,0.50,3.02,0.0679
20.88,88.69,496.77,1.00,4.08,0.0677
20.92,82.40,487.35,1.00,2.55,0.0674
20.96,76.64,479.07,1.00,4.57,0.0671
21.00,71.47,471.17,1.00,0.07,0.0665
21.05,66.46,464.53,1.00,4.80,0.0667
21.09,62.23,458.41,1.00,3.32,0.0656
21.13,58.56,452.98,1.00,4.12,0.0655
21.17,55.46,447.72,1.00,0.30,0.0653
21.20,52.42,443.25,1.00,3.05,0.0648
21.25,49.54,438.97,1.00,0.51,0.0653
21.29,47.08,435.55,1.00,4.75,0.0646
21.33,44.82,432.15,1.00,1.53,0.0650
21.37,42.80,429.40,1.00,4.69,0.0643
21.41,40.81,426.90,1.00,4.38,0.0647
21.46,38.66,424.48,1.00,2.70,0.0640
21.50,37.34,422.14,1.00,1.04,0.0645
21.54,36.12,420.09,1.00,1.69,0.0643
21.59,34.72,418.13,1.00,0.48,0.0643
21.63,33.49,416.47,1.00,1.47,0.0640
21.68,32.33,415.30,1.00,4.77,0.0642
21.72,31.37,414.15,1.00,3.85,0.0634
21.76,30.64,412.80,1.00,0.62,0.0641
21.81,29.95,411.92,1.00,3.99,0.0639
21.85,29.42,410.83,1.00,1.00,0.0640
21.89,28.61,410.17,1.00,4.29,0.0635
21.93,28.28,409.21,1.00,0.54,0.0633
21.97,28.11,408.48,1.00,1.97,0.0636
22.01,27.99,407.77,1.00,1.32,0.0639
22.05,27.54,407.01,1.00,0.21,0.0633
22.09,27.07,406.60,1.00,2.90,0.0633
22.13,26.89,406.10,1.00,1.61,0.0632
22.17,26.85,405.72,1.00,2.33,0.0632
22.21,26.77,405.20,1.00,0.46,0.0634
22.25,26.52,404.80,1.00,1.21,0.0633
22.30,26.10,404.61,1.00,2.92,0.0633
22.33,26.15,404.39,1.00,2.37,0.0635
22.37,25.98,404.10,1.00,1.50,0.0629
22.41,26.00,404.11,1.00,4.21,0.0635
22.45,26.04,403.98,1.00,2.81,0.0630
22.49,25.94,403.62,1.00,0.35,0.0632
22.54,25.58,403.26,1.00,0.02,0.0630
22.58,25.49,402.99,1.00,0.60,0.0632
22.62,25.30,402.77,1.00,0.76,0.0634
22.66,25.44,402.92,1.00,4.27,0.0631
22.70,25.28,402.66,1.00,0.35,0.0633
22.74,24.97,402.57,1.00,1.78,0.0635
22.78,25.14,402.53,1.00,2.17,0.0631
22.82,25.00,402.55,1.00,2.67,0.0636
22.86,24.89,402.44,1.00,1.46,0.0635
22.90,24.97,402.22,1.00,0.23,0.0630
22.95,24.74,402.20,1.00,2.02,0.0632
22.99,24.72,401.99,1.00,0.14,0.0635
23.03,24.89,402.10,1.00,3.06,0.0636
23.06,25.04,401.95,1.00,0.63,0.0628
23.10,25.15,402.19,1.00,4.30,0.0635
23.14,25.02,402.39,1.00,4.27,0.0628
23.19,24.80,402.18,1.00,0.20,0.0632
23.23,24.77,401.97,1.00,0.15,0.0633
23.27,24.69,401.93,1.00,1.58,0.0634
23.31,24.61,401.82,1.00,0.75,0.0635
23.35,24.87,401.78,1.00,1.47,0.0633
23.40,24.46,401.64,1.00,0.39,0.0629
23.44,24.28,401.59,1.00,1.16,0.0629
23.49,24.11,401.85,1.00,4.18,0.0634
23.53,23.91,401.92,1.00,2.49,0.0633
23.58,23.78,402.19,1.00,4.67,0.0631
23.62,23.44,402.39,1.00,4.20,0.0633
23.67,23.29,402.25,1.00,0.93,0.0634
23.72,23.15,402.09,1.00,0.66,0.0627
23.76,23.14,402.08,1.00,1.96,0.0628
23.80,23.20,402.23,1.00,3.62,0.0635
23.86,22.60,402.14,1.00,1.31,0.0635
23.90,22.77,402.40,1.00,4.75,0.0633
23.94,23.08,402.46,1.00,3.06,0.0627
23.98,23.29,402.29,1.00,0.68,0.0632
24.02,23.68,402.53,1.00,4.72,0.0635
24.06,23.60,402.53,1.00,2.51,0.0635
24.10,23.74,402.59,1.00,3.15,0.0636
24.14,23.75,402.48,1.00,1.50,0.0630
24.18,23.84,402.65,1.00,4.14,0.0635
24.22,24.09,402.53,1.00,1.42,0.0635
24.27,23.79,402.77,1.00,4.92,0.0628
24.31,23.75,402.87,1.00,3.81,0.0636
24.35,23.82,402.92,1.00,3.33,0.0636
24.39,24.02,402.93,1.00,3.01,0.0628
24.43,24.16,402.88,1.00,2.47,0.0634
24.47,24.03,402.89,1.00,2.96,0.0634
24.51,24.15,403.09,1.00,4.90,0.0636
24.55,24.33,403.03,1.00,2.52,0.0631
24.59,24.40,403.05,1.00,3.17,0.0634
24.63,24.61,402.95,1.00,2.09,0.0627
24.67,24.86,403.04,1.00,3.82,0.0628
24.71,24.49,402.77,1.00,0.35,0.0632
24.75,24.61,402.84,1.00,3.45,0.0632
24.79,24.58,402.95,1.00,3.99,0.0632
24.83,24.66,402.89,1.00,2.32,0.0628
24.87,24.75,402.98,1.00,3.80,0.0627
24.92,24.36,402.71,1.00,0.29,0.0632
24.96,24.47,402.87,1.00,4.30,0.0630
25.00,24.53,402.68,1.00,0.94,0.0633
25.04,24.57,402.63,1.00,2.15,0.0631
25.08,24.80,402.59,1.00,2.22,0.0629
25.12,24.36,402.83,1.00,5.00,0.0627
25.16,24.52,402.58,1.00,0.41,0.0636
25.20,24.59,410.11,0.50,2.85,0.0638
25.23,26.47,416.70,0.50,0.97,0.0639
25.25,28.57,422.65,0.50,1.20,0.0641
25.27,30.51,427.94,0.50,0.60,0.0648
25.29,31.45,432.99,0.50,3.38,0.0651
25.33,31.21,437.31,0.50,1.19,0.0651
25.35,32.19,441.29,0.50,2.11,0.0655
25.38,32.50,444.77,0.50,1.09,0.0657
25.41,33.03,448.22,0.50,4.28,0.0656
25.43,33.81,458.41,0.00,0.18,0.0654
25.44,42.20,467.73,0.00,1.55,0.0667
25.45,51.05,476.29,0.00,3.31,0.0673
25.46,58.13,483.78,0.00,1.25,0.0672
25.46,64.80,490.86,0.00,4.60,0.0679
25.47,70.81,497.17,0.00,3.93,0.0680
25.48,76.26,502.55,0.00,0.94,0.0681
25.49,83.44,507.69,0.00,3.96,0.0687
25.49,87.67,512.33,0.00,4.14,0.0685
25.51,85.30,516.15,0.00,0.54,0.0689
25.52,89.45,519.85,0.00,3.17,0.0694
25.52,94.16,523.32,0.00,4.50,0.0693
25.53,97.52,526.48,0.00,4.90,0.0695
25.54,99.38,528.83,0.00,0.05,0.0694
25.55,100.91,531.16,0.00,2.10,0.0696
25.56,101.92,533.51,0.00,4.63,0.0700
25.57,106.87,535.44,0.00,2.84,0.0696
25.57,107.32,537.31,0.00,4.13,0.0701
25.58,108.08,538.69,0.00,1.13,0.0695
25.59,107.77,540.21,0.00,3.83,0.0698
25.60,109.04,541.54,0.00,3.50,0.0698
25.61,109.68,542.58,0.00,1.99,0.0703
25.62,111.63,543.44,0.00,1.14,0.0702
25.63,112.13,544.14,0.00,0.52,0.0703
25.63,117.35,544.96,0.00,2.27,0.0704
25.64,123.15,545.62,0.00,1.54,0.0701
25.64,125.59,546.38,0.00,3.25,0.0706
25.65,124.51,547.01,0.00,2.66,0.0704
25.66,128.92,547.38,0.00,0.76,0.0701
25.66,133.81,547.93,0.00,2.82,0.0700
25.67,137.89,548.44,0.00,3.07,0.0708
25.68,140.54,548.86,0.00,2.62,0.0709
25.68,142.16,549.30,0.00,3.29,0.0700
25.69,145.58,549.68,0.00,3.08,0.0707
25.69,149.64,549.92,0.00,2.12,0.0708
25.70,144.03,550.01,0.00,0.80,0.0700
25.71,147.58,550.27,0.00,2.61,0.0703
25.72,148.99,550.67,0.00,4.27,0.0704
25.72,151.21,550.82,0.00,2.16,0.0701
25.73,151.87,550.91,0.00,1.72,0.0706
25.73,153.17,551.12,0.00,2.97,0.0706
25.74,147.78,551.01,0.00,0.09,0.0707
25.76,141.58,551.09,0.00,1.75,0.0706
25.77,137.69,551.11,0.00,1.33,0.0703
25.78,134.61,551.38,0.00,3.84,0.0707
25.78,133.28,551.61,0.00,3.66,0.0708
25.79,133.90,551.64,0.00,1.89,0.0702
25.80,135.58,551.83,0.00,3.59,0.0704
25.81,133.70,551.74,0.00,0.89,0.0705
25.81,138.76,551.84,0.00,2.71,0.0709
25.82,144.74,552.10,0.00,4.47,0.0706
25.82,149.21,552.22,0.00,3.33,0.0710
25.83,152.12,552.03,0.00,0.26,0.0703
25.83,156.31,552.00,0.00,1.71,0.0707
25.84,158.84,552.07,0.00,2.72,0.0701
25.84,160.99,552.14,0.00,2.77,0.0709
25.85,162.69,552.01,0.00,0.86,0.0705
25.86,163.40,551.81,0.00,0.01,0.0701
25.86,163.26,551.85,0.00,2.23,0.0707
25.87,166.32,552.10,0.00,4.30,0.0709
25.87,168.84,552.35,0.00,4.58,0.0705
25.88,171.44,552.23,0.00,1.24,0.0709
25.88,173.83,552.06,0.00,0.49,0.0701
25.89,173.73,552.20,0.00,3.43,0.0702
25.89,174.62,552.33,0.00,3.51,0.0709
25.90,176.94,552.19,0.00,0.96,0.0709
25.91,168.48,552.43,0.00,4.55,0.0704
25.91,169.89,552.32,0.00,1.36,0.0708
25.92,169.13,552.39,0.00,3.06,0.0711
25.93,170.52,552.28,0.00,1.29,0.0703
25.93,172.90,552.42,0.00,3.66,0.0706
25.94,175.06,552.65,0.00,4.75,0.0705
25.94,177.05,552.49,0.00,0.97,0.0704
25.95,178.38,552.45,0.00,2.17,0.0706
25.95,177.33,552.37,0.00,1.62,0.0711
25.96,178.19,552.34,0.00,2.06,0.0711
25.96,178.88,552.47,0.00,3.66,0.0702
25.97,180.07,552.24,0.00,0.17,0.0706
25.97,181.07,552.05,0.00,0.31,0.0702
25.98,180.26,551.90,0.00,0.62,0.0706
25.99,177.83,552.16,0.00,4.48,0.0702
25.99,177.59,552.14,0.00,1.90,0.0709
26.00,178.45,552.42,0.00,4.98,0.0710
26.00,180.72,552.63,0.00,4.54,0.0706
26.01,182.34,552.73,0.00,3.59,0.0711
26.01,180.88,552.74,0.00,2.87,0.0707
26.02,180.54,552.95,0.00,4.80,0.0704
26.02,181.84,552.72,0.00,0.66,0.0702
26.03,181.85,552.82,0.00,3.69,0.0705
26.03,183.45,552.98,0.00,4.42,0.0707
26.04,184.07,552.79,0.00,1.07,0.0709
26.05,181.83,552.92,0.00,4.15,0.0705
26.05,181.50,553.09,0.00,4.57,0.0706
26.06,182.52,553.03,0.00,2.50,0.0703
26.06,184.16,552.77,0.00,0.40,0.0711
26.07,184.16,552.72,0.00,2.33,0.0702
26.07,184.95,552.78,0.00,3.28,0.0705
26.08,181.28,552.90,0.00,4.03,0.0709
26.09,178.60,552.99,0.00,3.77,0.0710
26.09,179.29,552.84,0.00,1.47,0.0704
26.10,179.96,552.66,0.00,1.07,0.0706
26.10,181.00,552.41,0.00,0.11,0.0705
26.11,171.52,552.25,0.00,0.89,0.0707
26.12,172.70,552.19,0.00,1.65,0.0709
26.13,171.65,552.09,0.00,1.20,0.0709
26.13,173.22,552.23,0.00,3.47,0.0706
26.14,175.86,552.28,0.00,2.68,0.0708
26.14,175.35,552.23,0.00,1.82,0.0702
26.15,175.84,552.22,0.00,2.14,0.0710
26.15,177.43,552.09,0.00,0.86,0.0707
26.16,177.92,552.26,0.00,3.79,0.0711
26.16,179.18,552.14,0.00,1.12,0.0705
26.17,178.68,552.43,0.00,4.98,0.0709
26.17,177.58,552.57,0.00,3.84,0.0704
26.18,177.49,552.75,0.00,4.40,0.0711
26.19,178.27,552.80,0.00,3.26,0.0711
26.19,178.68,552.68,0.00,1.57,0.0710
26.20,179.82,552.76,0.00,3.49,0.0704
26.20,180.42,552.81,0.00,3.30,0.0706
26.21,180.74,552.84,0.00,3.03,0.0703
26.21,181.02,552.94,0.00,3.84,0.0706
26.22,179.85,553.03,0.00,3.90,0.0703
26.22,179.83,552.83,0.00,0.97,0.0708
26.23,178.95,552.63,0.00,0.86,0.0707
26.24,178.54,552.67,0.00,3.03,0.0711
26.24,179.71,552.85,0.00,4.46,0.0707
26.25,181.36,552.77,0.00,2.03,0.0709
26.25,179.66,552.90,0.00,4.14,0.0705
26.26,178.68,552.83,0.00,2.15,0.0705
26.26,180.09,552.71,0.00,1.64,0.0702
26.27,182.04,552.60,0.00,1.60,0.0709
26.27,184.34,552.71,0.00,3.70,0.0708
26.28,184.70,552.82,0.00,3.80,0.0702
26.28,182.75,552.66,0.00,1.22,0.0708
26.29,182.77,552.56,0.00,1.66,0.0711
26.30,183.11,552.56,0.00,2.53,0.0709
26.30,184.16,552.53,0.00,2.26,0.0708
26.31,186.15,552.61,0.00,3.41,0.0711
26.32,176.53,552.58,0.00,2.24,0.0702
26.32,177.12,552.56,0.00,2.45,0.0706
26.33,176.53,552.58,0.00,2.75,0.0701
26.33,177.14,552.46,0.00,1.39,0.0703
26.34,176.14,552.62,0.00,4.00,0.0711
26.35,174.11,552.59,0.00,2.33,0.0705
26.35,174.49,552.71,0.00,3.76,0.0704
26.36,175.06,552.57,0.00,1.38,0.0705
26.36,177.00,552.74,0.00,4.27,0.0708
26.37,179.13,552.96,0.00,4.91,0.0703
26.37,180.14,552.88,0.00,2.20,0.0705
26.38,178.65,552.81,0.00,2.18,0.0705
26.38,178.87,552.60,0.00,0.64,0.0710
26.39,179.24,552.62,0.00,2.84,0.0707
26.39,180.90,552.36,0.00,0.02,0.0709
26.40,183.04,552.39,0.00,2.65,0.0703
26.41,180.25,552.62,0.00,4.74,0.0705
26.41,179.62,552.52,0.00,1.58,0.0703
26.42,180.29,552.63,0.00,3.65,0.0702
26.42,181.65,552.65,0.00,2.84,0.0703
26.43,182.51,552.42,0.00,0.30,0.0709
26.43,183.65,552.22,0.00,0.44,0.0705
26.44,181.37,552.50,0.00,4.98,0.0705
26.44,180.69,552.31,0.00,0.63,0.0706
26.45,179.21,552.36,0.00,2.82,0.0705
26.46,180.25,552.37,0.00,2.49,0.0708
26.46,180.16,552.60,0.00,4.59,0.0707
26.47,178.40,552.49,0.00,1.58,0.0704
26.47,177.57,552.25,0.00,0.03,0.0706
26.48,176.92,552.14,0.00,1.14,0.0709
26.48,177.51,552.30,0.00,3.75,0.0708
26.49,177.37,552.14,0.00,0.68,0.0704
26.50,177.41,551.92,0.00,0.01,0.0705
26.50,178.33,552.18,0.00,4.44,0.0707
26.51,177.14,552.29,0.00,3.33,0.0705
26.52,168.79,552.52,0.00,4.53,0.0711
26.52,171.54,552.49,0.00,2.23,0.0709
26.53,171.29,552.57,0.00,3.35,0.0702
26.53,173.50,552.35,0.00,0.33,0.0705
26.54,175.59,552.24,0.00,1.23,0.0707
26.55,174.96,552.03,0.00,0.19,0.0705
26.55,176.15,551.99,0.00,1.62,0.0709
26.56,177.79,552.18,0.00,3.85,0.0702
26.56,178.56,552.03,0.00,0.73,0.0709
26.57,180.82,552.04,0.00,2.16,0.0707
26.57,183.12,552.15,0.00,3.05,0.0711
26.58,180.37,552.29,0.00,3.55,0.0703
26.58,179.44,552.06,0.00,0.02,0.0705
26.59,180.65,551.96,0.00,1.10,0.0703
26.59,179.48,552.13,0.00,3.63,0.0704
26.60,180.24,552.26,0.00,3.39,0.0701
26.61,176.76,552.04,0.00,0.13,0.0707
26.61,177.01,551.94,0.00,1.04,0.0708
26.62,177.58,551.89,0.00,1.42,0.0706
26.62,180.18,551.98,0.00,2.79,0.0703
26.63,181.46,552.10,0.00,3.21,0.0703
26.63,182.99,551.95,0.00,0.61,0.0709
26.64,181.85,551.84,0.00,0.79,0.0709
26.64,181.62,551.70,0.00,0.49,0.0701
26.65,182.61,551.91,0.00,3.75,0.0706
26.66,180.51,552.17,0.00,4.56,0.0703
26.66,180.91,552.33,0.00,3.73,0.0702
26.67,181.58,552.59,0.00,4.93,0.0705
26.67,179.60,552.71,0.00,3.86,0.0703
26.68,176.89,552.46,0.00,0.15,0.0703
26.68,178.17,552.52,0.00,3.04,0.0707
26.69,178.28,552.31,0.00,0.46,0.0709
26.70,179.69,552.42,0.00,3.45,0.0707
26.70,177.37,552.24,0.00,0.61,0.0707
26.71,173.43,552.12,0.00,0.98,0.0705
26.72,164.47,552.04,0.00,1.37,0.0709
26.73,163.84,551.86,0.00,0.19,0.0708
