Time,FPS,RTT,LoadRatio,Jitter,LossRate
0.02,0.00,0.00,1.00,0.00,0.0000
0.04,0.00,0.00,1.00,0.00,0.0000
0.19,0.00,0.00,1.00,0.00,0.0000
0.24,0.00,0.00,1.00,0.00,0.0000
0.28,0.00,0.00,1.00,0.00,0.0000
0.32,0.00,0.00,1.00,0.00,0.0000
0.37,0.00,0.00,1.00,0.00,0.0000
0.41,0.00,0.00,1.00,0.00,0.0000
0.45,0.00,0.00,1.00,0.00,0.0000
0.49,0.00,0.00,1.00,0.00,0.0000
0.53,0.00,0.00,0.80,0.00,0.0000
0.57,1.24,12.00,0.80,0.01,0.0025
0.61,1.24,12.00,0.80,0.01,0.0025
0.64,1.24,12.00,0.80,0.01,0.0025
0.67,1.24,12.00,0.80,0.01,0.0025
0.71,1.24,12.00,0.80,0.01,0.0025
0.74,1.24,12.00,0.80,0.01,0.0025
0.78,1.24,12.00,0.80,0.01,0.0025
0.81,1.24,12.00,0.80,0.01,0.0025
0.85,1.24,12.00,0.80,0.01,0.0025
0.88,1.24,12.00,0.80,0.01,0.0025
0.92,1.24,12.00,0.80,0.01,0.0025
0.95,1.24,12.00,0.80,0.01,0.0025
0.98,1.24,12.00,0.80,0.01,0.0025
1.02,1.24,12.00,0.80,0.01,0.0025
1.05,1.24,12.00,0.64,0.01,0.0025
1.08,6.88,28.41,0.64,2.44,0.0018
1.11,6.88,28.41,0.64,2.44,0.0018
1.14,6.88,28.41,0.64,2.44,0.0018
1.17,6.88,28.41,0.64,2.44,0.0018
1.20,6.88,28.41,0.64,2.44,0.0018
1.22,6.88,28.41,0.64,2.44,0.0018
1.25,6.88,28.41,0.64,2.44,0.0018
1.28,6.88,28.41,0.64,2.44,0.0018
1.31,6.88,28.41,0.64,2.44,0.0018
1.33,6.88,28.41,0.64,2.44,0.0018
1.36,6.88,28.41,0.64,2.44,0.0018
1.39,6.88,28.41,0.64,2.44,0.0018
1.42,6.88,28.41,0.64,2.44,0.0018
1.44,6.88,28.41,0.64,2.44,0.0018
1.47,6.88,28.41,0.64,2.44,0.0018
1.50,6.88,28.41,0.64,2.44,0.0018
1.52,6.88,28.41,0.64,2.44,0.0018
1.55,6.88,28.41,0.52,2.44,0.0018
1.58,12.71,46.91,0.52,3.92,0.0032
1.61,12.71,46.91,0.52,3.92,0.0032
1.64,12.71,46.91,0.52,3.92,0.0032
1.66,12.71,46.91,0.52,3.92,0.0032
1.68,12.71,46.91,0.52,3.92,0.0032
1.71,12.71,46.91,0.52,3.92,0.0032
1.73,12.71,46.91,0.52,3.92,0.0032
1.76,12.71,46.91,0.52,3.92,0.0032
1.78,12.71,46.91,0.52,3.92,0.0032
1.80,12.71,46.91,0.52,3.92,0.0032
1.82,12.71,46.91,0.52,3.92,0.0032
1.85,12.71,46.91,0.52,3.92,0.0032
1.87,12.71,46.91,0.52,3.92,0.0032
1.89,12.71,46.91,0.52,3.92,0.0032
1.91,12.71,46.91,0.52,3.92,0.0032
1.94,12.71,46.91,0.52,3.92,0.0032
1.96,12.71,46.91,0.52,3.92,0.0032
1.98,12.71,46.91,0.52,3.92,0.0032
2.00,12.71,46.91,0.52,3.92,0.0032
2.03,12.71,46.91,0.52,3.92,0.0032
2.05,12.71,46.91,0.52,3.92,0.0032
2.07,12.71,46.91,0.43,3.92,0.0032
2.09,18.74,65.12,0.43,3.68,0.0025
2.12,18.74,65.12,0.43,3.68,0.0025
2.14,18.74,65.12,0.43,3.68,0.0025
2.16,18.74,65.12,0.43,3.68,0.0025
2.18,18.74,65.12,0.43,3.68,0.0025
2.20,18.74,65.12,0.43,3.68,0.0025
2.22,18.74,65.12,0.43,3.68,0.0025
2.24,18.74,65.12,0.43,3.68,0.0025
2.26,18.74,65.12,0.43,3.68,0.0025
2.28,18.74,65.12,0.43,3.68,0.0025
2.30,18.74,65.12,0.43,3.68,0.0025
2.32,18.74,65.12,0.43,3.68,0.0025
2.34,18.74,65.12,0.43,3.68,0.0025
2.36,18.74,65.12,0.43,3.68,0.0025
2.39,18.74,65.12,0.43,3.68,0.0025
2.40,18.74,65.12,0.43,3.68,0.0025
2.42,18.74,65.12,0.43,3.68,0.0025
2.45,18.74,65.12,0.43,3.68,0.0025
2.47,18.74,65.12,0.43,3.68,0.0025
2.49,18.74,65.12,0.43,3.68,0.0025
2.50,18.74,65.12,0.43,3.68,0.0025
2.53,18.74,65.12,0.43,3.68,0.0025
2.55,18.74,65.12,0.43,3.68,0.0025
2.57,18.74,65.12,0.43,3.68,0.0025
2.59,18.74,65.12,0.37,3.68,0.0025
2.61,24.76,81.59,0.37,2.29,0.0032
2.63,24.76,81.59,0.37,2.29,0.0032
2.65,24.76,81.59,0.37,2.29,0.0032
2.67,24.76,81.59,0.37,2.29,0.0032
2.69,24.76,81.59,0.37,2.29,0.0032
2.70,24.76,81.59,0.37,2.29,0.0032
2.72,24.76,81.59,0.37,2.29,0.0032
2.74,24.76,81.59,0.37,2.29,0.0032
2.76,24.76,81.59,0.37,2.29,0.0032
2.78,24.76,81.59,0.37,2.29,0.0032
2.80,24.76,81.59,0.37,2.29,0.0032
2.82,24.76,81.59,0.37,2.29,0.0032
2.84,24.76,81.59,0.37,2.29,0.0032
2.85,24.76,81.59,0.37,2.29,0.0032
2.87,24.76,81.59,0.37,2.29,0.0032
2.89,24.76,81.59,0.37,2.29,0.0032
2.91,24.76,81.59,0.37,2.29,0.0032
2.93,24.76,81.59,0.37,2.29,0.0032
2.95,24.76,81.59,0.37,2.29,0.0032
2.97,24.76,81.59,0.37,2.29,0.0032
2.98,24.76,81.59,0.37,2.29,0.0032
3.00,24.76,81.59,0.37,2.29,0.0032
3.02,24.76,81.59,0.37,2.29,0.0032
3.04,24.76,81.59,0.37,2.29,0.0032
3.06,24.76,81.59,0.37,2.29,0.0032
3.07,24.76,81.59,0.37,2.29,0.0032
3.09,24.76,81.59,0.34,2.29,0.0032
3.11,30.52,96.06,0.34,2.97,0.0009
3.13,30.52,96.06,0.34,2.97,0.0009
3.15,30.52,96.06,0.34,2.97,0.0009
3.17,30.52,96.06,0.34,2.97,0.0009
3.19,30.52,96.06,0.34,2.97,0.0009
3.21,30.52,96.06,0.34,2.97,0.0009
3.22,30.52,96.06,0.34,2.97,0.0009
3.24,30.52,96.06,0.34,2.97,0.0009
3.26,30.52,96.06,0.34,2.97,0.0009
3.28,30.52,96.06,0.34,2.97,0.0009
3.29,30.52,96.06,0.34,2.97,0.0009
3.31,30.52,96.06,0.34,2.97,0.0009
3.33,30.52,96.06,0.34,2.97,0.0009
3.34,30.52,96.06,0.34,2.97,0.0009
3.36,30.52,96.06,0.34,2.97,0.0009
3.38,30.52,96.06,0.34,2.97,0.0009
3.39,30.52,96.06,0.34,2.97,0.0009
3.41,30.52,96.06,0.34,2.97,0.0009
3.43,30.52,96.06,0.34,2.97,0.0009
3.45,30.52,96.06,0.34,2.97,0.0009
3.47,30.52,96.06,0.34,2.97,0.0009
3.48,30.52,96.06,0.34,2.97,0.0009
3.50,30.52,96.06,0.34,2.97,0.0009
3.52,30.52,96.06,0.34,2.97,0.0009
3.53,30.52,96.06,0.34,2.97,0.0009
3.55,30.52,96.06,0.34,2.97,0.0009
3.57,30.52,96.06,0.34,2.97,0.0009
3.59,30.52,96.06,0.34,2.97,0.0009
3.60,30.52,96.06,0.33,2.97,0.0009
3.62,35.76,107.97,0.33,1.95,0.0041
3.64,35.76,107.97,0.33,1.95,0.0041
3.66,35.76,107.97,0.33,1.95,0.0041
3.68,35.76,107.97,0.33,1.95,0.0041
3.69,35.76,107.97,0.33,1.95,0.0041
3.71,35.76,107.97,0.33,1.95,0.0041
3.72,35.76,107.97,0.33,1.95,0.0041
3.74,35.76,107.97,0.33,1.95,0.0041
3.76,35.76,107.97,0.33,1.95,0.0041
3.77,35.76,107.97,0.33,1.95,0.0041
3.79,35.76,107.97,0.33,1.95,0.0041
3.81,35.76,107.97,0.33,1.95,0.0041
3.82,35.76,107.97,0.33,1.95,0.0041
3.84,35.76,107.97,0.33,1.95,0.0041
3.86,35.76,107.97,0.33,1.95,0.0041
3.87,35.76,107.97,0.33,1.95,0.0041
3.89,35.76,107.97,0.33,1.95,0.0041
3.91,35.76,107.97,0.33,1.95,0.0041
3.92,35.76,107.97,0.33,1.95,0.0041
3.94,35.76,107.97,0.33,1.95,0.0041
3.96,35.76,107.97,0.33,1.95,0.0041
3.97,35.76,107.97,0.33,1.95,0.0041
3.99,35.76,107.97,0.33,1.95,0.0041
4.00,35.76,107.97,0.33,1.95,0.0041
4.02,35.76,107.97,0.33,1.95,0.0041
4.04,35.76,107.97,0.33,1.95,0.0041
4.05,35.76,107.97,0.33,1.95,0.0041
4.07,35.76,107.97,0.33,1.95,0.0041
4.09,35.76,107.97,0.33,1.95,0.0041
4.11,35.76,107.97,0.33,1.95,0.0041
4.12,40.58,117.46,0.33,1.77,0.0034
4.14,40.58,117.46,0.33,1.77,0.0034
4.16,40.58,117.46,0.33,1.77,0.0034
4.17,40.58,117.46,0.33,1.77,0.0034
4.19,40.58,117.46,0.33,1.77,0.0034
4.21,40.58,117.46,0.33,1.77,0.0034
4.22,40.58,117.46,0.33,1.77,0.0034
4.24,40.58,117.46,0.33,1.77,0.0034
4.25,40.58,117.46,0.33,1.77,0.0034
4.27,40.58,117.46,0.33,1.77,0.0034
4.29,40.58,117.46,0.33,1.77,0.0034
4.31,40.58,117.46,0.33,1.77,0.0034
4.32,40.58,117.46,0.33,1.77,0.0034
4.34,40.58,117.46,0.33,1.77,0.0034
4.35,40.58,117.46,0.33,1.77,0.0034
4.37,40.58,117.46,0.33,1.77,0.0034
4.39,40.58,117.46,0.33,1.77,0.0034
4.40,40.58,117.46,0.33,1.77,0.0034
4.42,40.58,117.46,0.33,1.77,0.0034
4.43,40.58,117.46,0.33,1.77,0.0034
4.45,40.58,117.46,0.33,1.77,0.0034
4.47,40.58,117.46,0.33,1.77,0.0034
4.48,40.58,117.46,0.33,1.77,0.0034
4.50,40.58,117.46,0.33,1.77,0.0034
4.52,40.58,117.46,0.33,1.77,0.0034
4.54,40.58,117.46,0.33,1.77,0.0034
4.55,40.58,117.46,0.33,1.77,0.0034
4.57,40.58,117.46,0.33,1.77,0.0034
4.58,40.58,117.46,0.33,1.77,0.0034
4.60,40.58,117.46,0.33,1.77,0.0034
4.62,40.58,117.46,0.33,1.77,0.0034
4.63,44.59,124.74,0.36,0.21,0.0030
4.65,44.59,124.74,0.36,0.21,0.0030
4.67,44.59,124.74,0.36,0.21,0.0030
4.69,44.59,124.74,0.36,0.21,0.0030
4.71,44.59,124.74,0.36,0.21,0.0030
4.72,44.59,124.74,0.36,0.21,0.0030
4.74,44.59,124.74,0.36,0.21,0.0030
4.76,44.59,124.74,0.36,0.21,0.0030
4.78,44.59,124.74,0.36,0.21,0.0030
4.79,44.59,124.74,0.36,0.21,0.0030
4.81,44.59,124.74,0.36,0.21,0.0030
4.83,44.59,124.74,0.36,0.21,0.0030
4.84,44.59,124.74,0.36,0.21,0.0030
4.86,44.59,124.74,0.36,0.21,0.0030
4.88,44.59,124.74,0.36,0.21,0.0030
4.90,44.59,124.74,0.36,0.21,0.0030
4.91,44.59,124.74,0.36,0.21,0.0030
4.93,44.59,124.74,0.36,0.21,0.0030
4.95,44.59,124.74,0.36,0.21,0.0030
4.96,44.59,124.74,0.36,0.21,0.0030
4.98,44.59,124.74,0.36,0.21,0.0030
5.00,44.59,124.74,0.36,0.21,0.0030
5.02,44.59,124.74,0.36,0.21,0.0030
5.04,44.59,124.74,0.36,0.21,0.0030
5.05,44.59,124.74,0.36,0.21,0.0030
5.07,44.59,124.74,0.36,0.21,0.0030
5.09,44.59,124.74,0.36,0.21,0.0030
5.11,44.59,124.74,0.36,0.21,0.0030
5.12,44.59,124.74,0.36,0.21,0.0030
5.14,47.11,129.77,0.40,2.41,0.0032
5.16,47.11,129.77,0.40,2.41,0.0032
5.18,47.11,129.77,0.40,2.41,0.0032
5.20,47.11,129.77,0.40,2.41,0.0032
5.22,47.11,129.77,0.40,2.41,0.0032
5.24,47.11,129.77,0.40,2.41,0.0032
5.26,47.11,129.77,0.40,2.41,0.0032
5.28,47.11,129.77,0.40,2.41,0.0032
5.30,47.11,129.77,0.40,2.41,0.0032
5.31,47.11,129.77,0.40,2.41,0.0032
5.33,47.11,129.77,0.40,2.41,0.0032
5.35,47.11,129.77,0.40,2.41,0.0032
5.37,47.11,129.77,0.40,2.41,0.0032
5.39,47.11,129.77,0.40,2.41,0.0032
5.41,47.11,129.77,0.40,2.41,0.0032
5.43,47.11,129.77,0.40,2.41,0.0032
5.44,47.11,129.77,0.40,2.41,0.0032
5.46,47.11,129.77,0.40,2.41,0.0032
5.48,47.11,129.77,0.40,2.41,0.0032
5.50,47.11,129.77,0.40,2.41,0.0032
5.52,47.11,129.77,0.40,2.41,0.0032
5.54,47.11,129.77,0.40,2.41,0.0032
5.56,47.11,129.77,0.40,2.41,0.0032
5.57,47.11,129.77,0.40,2.41,0.0032
5.60,47.11,129.77,0.40,2.41,0.0032
5.61,47.11,129.77,0.40,2.41,0.0032
5.63,47.11,129.77,0.40,2.41,0.0032
5.65,48.27,131.86,0.45,1.04,0.0015
5.67,48.27,131.86,0.45,1.04,0.0015
5.69,48.27,131.86,0.45,1.04,0.0015
5.72,48.27,131.86,0.45,1.04,0.0015
5.74,48.27,131.86,0.45,1.04,0.0015
5.76,48.27,131.86,0.45,1.04,0.0015
5.78,48.27,131.86,0.45,1.04,0.0015
5.80,48.27,131.86,0.45,1.04,0.0015
5.82,48.27,131.86,0.45,1.04,0.0015
5.84,48.27,131.86,0.45,1.04,0.0015
5.86,48.27,131.86,0.45,1.04,0.0015
5.88,48.27,131.86,0.45,1.04,0.0015
5.90,48.27,131.86,0.45,1.04,0.0015
5.92,48.27,131.86,0.45,1.04,0.0015
5.94,48.27,131.86,0.45,1.04,0.0015
5.95,48.27,131.86,0.45,1.04,0.0015
5.98,48.27,131.86,0.45,1.04,0.0015
6.00,48.27,131.86,0.45,1.04,0.0015
6.02,48.27,131.86,0.45,1.04,0.0015
6.04,48.27,131.86,0.45,1.04,0.0015
6.06,48.27,131.86,0.45,1.04,0.0015
6.08,48.27,131.86,0.45,1.04,0.0015
6.10,48.27,131.86,0.45,1.04,0.0015
6.11,48.27,131.86,0.45,1.04,0.0015
6.14,48.27,131.86,0.45,1.04,0.0015
6.16,48.47,132.12,0.48,2.18,0.0001
6.18,48.47,132.12,0.48,2.18,0.0001
6.20,48.47,132.12,0.48,2.18,0.0001
6.23,48.47,132.12,0.48,2.18,0.0001
6.25,48.47,132.12,0.48,2.18,0.0001
6.28,48.47,132.12,0.48,2.18,0.0001
6.29,48.47,132.12,0.48,2.18,0.0001
6.32,48.47,132.12,0.48,2.18,0.0001
6.34,48.47,132.12,0.48,2.18,0.0001
6.36,48.47,132.12,0.48,2.18,0.0001
6.38,48.47,132.12,0.48,2.18,0.0001
6.40,48.47,132.12,0.48,2.18,0.0001
6.42,48.47,132.12,0.48,2.18,0.0001
6.44,48.47,132.12,0.48,2.18,0.0001
6.46,48.47,132.12,0.48,2.18,0.0001
6.49,48.47,132.12,0.48,2.18,0.0001
6.51,48.47,132.12,0.48,2.18,0.0001
6.53,48.47,132.12,0.48,2.18,0.0001
6.55,48.47,132.12,0.48,2.18,0.0001
6.57,48.47,132.12,0.48,2.18,0.0001
6.59,48.47,132.12,0.48,2.18,0.0001
6.61,48.47,132.12,0.48,2.18,0.0001
6.63,48.47,132.12,0.48,2.18,0.0001
6.65,48.47,132.12,0.48,2.18,0.0001
6.67,48.07,131.04,0.50,2.60,0.0025
6.70,48.07,131.04,0.50,2.60,0.0025
6.72,48.07,131.04,0.50,2.60,0.0025
6.74,48.07,131.04,0.50,2.60,0.0025
6.76,48.07,131.04,0.50,2.60,0.0025
6.79,48.07,131.04,0.50,2.60,0.0025
6.81,48.07,131.04,0.50,2.60,0.0025
6.83,48.07,131.04,0.50,2.60,0.0025
6.85,48.07,131.04,0.50,2.60,0.0025
6.88,48.07,131.04,0.50,2.60,0.0025
6.90,48.07,131.04,0.50,2.60,0.0025
6.92,48.07,131.04,0.50,2.60,0.0025
6.94,48.07,131.04,0.50,2.60,0.0025
6.97,48.07,131.04,0.50,2.60,0.0025
6.99,48.07,131.04,0.50,2.60,0.0025
7.01,48.07,131.04,0.50,2.60,0.0025
7.03,48.07,131.04,0.50,2.60,0.0025
7.05,48.07,131.04,0.50,2.60,0.0025
7.08,48.07,131.04,0.50,2.60,0.0025
7.10,48.07,131.04,0.50,2.60,0.0025
7.12,48.07,131.04,0.50,2.60,0.0025
7.14,48.07,131.04,0.50,2.60,0.0025
7.16,48.07,131.04,0.50,2.60,0.0025
7.18,47.53,129.44,0.52,3.79,0.0003
7.20,47.53,129.44,0.52,3.79,0.0003
7.23,47.53,129.44,0.52,3.79,0.0003
7.25,47.53,129.44,0.52,3.79,0.0003
7.28,47.53,129.44,0.52,3.79,0.0003
7.30,47.53,129.44,0.52,3.79,0.0003
7.33,47.53,129.44,0.52,3.79,0.0003
7.35,47.53,129.44,0.52,3.79,0.0003
7.38,47.53,129.44,0.52,3.79,0.0003
7.40,47.53,129.44,0.52,3.79,0.0003
7.42,47.53,129.44,0.52,3.79,0.0003
7.45,47.53,129.44,0.52,3.79,0.0003
7.47,47.53,129.44,0.52,3.79,0.0003
7.49,47.53,129.44,0.52,3.79,0.0003
7.51,47.53,129.44,0.52,3.79,0.0003
7.54,47.53,129.44,0.52,3.79,0.0003
7.56,47.53,129.44,0.52,3.79,0.0003
7.58,47.53,129.44,0.52,3.79,0.0003
7.61,47.53,129.44,0.52,3.79,0.0003
7.63,47.53,129.44,0.52,3.79,0.0003
7.65,47.53,129.44,0.52,3.79,0.0003
7.67,47.53,129.44,0.52,3.79,0.0003
7.69,46.59,127.27,0.52,2.60,0.0028
7.72,46.59,127.27,0.52,2.60,0.0028
7.74,46.59,127.27,0.52,2.60,0.0028
7.76,46.59,127.27,0.52,2.60,0.0028
7.78,46.59,127.27,0.52,2.60,0.0028
7.81,46.59,127.27,0.52,2.60,0.0028
7.83,46.59,127.27,0.52,2.60,0.0028
7.85,46.59,127.27,0.52,2.60,0.0028
7.88,46.59,127.27,0.52,2.60,0.0028
7.90,46.59,127.27,0.52,2.60,0.0028
7.92,46.59,127.27,0.52,2.60,0.0028
7.94,46.59,127.27,0.52,2.60,0.0028
7.96,46.59,127.27,0.52,2.60,0.0028
7.99,46.59,127.27,0.52,2.60,0.0028
8.01,46.59,127.27,0.52,2.60,0.0028
8.03,46.59,127.27,0.52,2.60,0.0028
8.05,46.59,127.27,0.52,2.60,0.0028
8.07,46.59,127.27,0.52,2.60,0.0028
8.10,46.59,127.27,0.52,2.60,0.0028
8.12,46.59,127.27,0.52,2.60,0.0028
8.14,46.59,127.27,0.52,2.60,0.0028
8.16,46.59,127.27,0.52,2.60,0.0028
8.18,46.59,127.27,0.52,2.60,0.0028
8.21,46.26,125.24,0.52,1.12,0.0038
8.23,46.26,125.24,0.52,1.12,0.0038
8.25,46.26,125.24,0.52,1.12,0.0038
8.28,46.26,125.24,0.52,1.12,0.0038
8.30,46.26,125.24,0.52,1.12,0.0038
8.32,46.26,125.24,0.52,1.12,0.0038
8.34,46.26,125.24,0.52,1.12,0.0038
8.37,46.26,125.24,0.52,1.12,0.0038
8.39,46.26,125.24,0.52,1.12,0.0038
8.41,46.26,125.24,0.52,1.12,0.0038
8.43,46.26,125.24,0.52,1.12,0.0038
8.46,46.26,125.24,0.52,1.12,0.0038
8.48,46.26,125.24,0.52,1.12,0.0038
8.50,46.26,125.24,0.52,1.12,0.0038
8.53,46.26,125.24,0.52,1.12,0.0038
8.55,46.26,125.24,0.52,1.12,0.0038
8.57,46.26,125.24,0.52,1.12,0.0038
8.60,46.26,125.24,0.52,1.12,0.0038
8.62,46.26,125.24,0.52,1.12,0.0038
8.64,46.26,125.24,0.52,1.12,0.0038
8.66,46.26,125.24,0.52,1.12,0.0038
8.69,46.26,125.24,0.52,1.12,0.0038
8.71,45.72,124.01,0.52,3.08,0.0013
8.73,45.72,124.01,0.52,3.08,0.0013
8.75,45.72,124.01,0.52,3.08,0.0013
8.78,45.72,124.01,0.52,3.08,0.0013
8.80,45.72,124.01,0.52,3.08,0.0013
8.82,45.72,124.01,0.52,3.08,0.0013
8.85,45.72,124.01,0.52,3.08,0.0013
8.87,45.72,124.01,0.52,3.08,0.0013
8.89,45.72,124.01,0.52,3.08,0.0013
8.91,45.72,124.01,0.52,3.08,0.0013
8.93,45.72,124.01,0.52,3.08,0.0013
8.96,45.72,124.01,0.52,3.08,0.0013
8.98,45.72,124.01,0.52,3.08,0.0013
9.00,45.72,124.01,0.52,3.08,0.0013
9.03,45.72,124.01,0.52,3.08,0.0013
9.05,45.72,124.01,0.52,3.08,0.0013
9.07,45.72,124.01,0.52,3.08,0.0013
9.09,45.72,124.01,0.52,3.08,0.0013
9.11,45.72,124.01,0.52,3.08,0.0013
9.14,45.72,124.01,0.52,3.08,0.0013
9.16,45.72,124.01,0.52,3.08,0.0013
9.18,45.72,124.01,0.52,3.08,0.0013
9.21,45.72,124.01,0.52,3.08,0.0013
9.23,45.47,123.19,0.52,3.91,0.0021
9.25,45.47,123.19,0.52,3.91,0.0021
9.28,45.47,123.19,0.52,3.91,0.0021
9.30,45.47,123.19,0.52,3.91,0.0021
9.32,45.47,123.19,0.52,3.91,0.0021
9.35,45.47,123.19,0.52,3.91,0.0021
9.37,45.47,123.19,0.52,3.91,0.0021
9.39,45.47,123.19,0.52,3.91,0.0021
9.41,45.47,123.19,0.52,3.91,0.0021
9.44,45.47,123.19,0.52,3.91,0.0021
9.46,45.47,123.19,0.52,3.91,0.0021
9.48,45.47,123.19,0.52,3.91,0.0021
9.50,45.47,123.19,0.52,3.91,0.0021
9.53,45.47,123.19,0.52,3.91,0.0021
9.55,45.47,123.19,0.52,3.91,0.0021
9.57,45.47,123.19,0.52,3.91,0.0021
9.60,45.47,123.19,0.52,3.91,0.0021
9.62,45.47,123.19,0.52,3.91,0.0021
9.64,45.47,123.19,0.52,3.91,0.0021
9.67,45.47,123.19,0.52,3.91,0.0021
9.69,45.47,123.19,0.52,3.91,0.0021
9.71,45.47,123.19,0.52,3.91,0.0021
9.74,45.02,122.57,0.52,4.06,0.0046
9.76,45.02,122.57,0.52,4.06,0.0046
9.79,45.02,122.57,0.52,4.06,0.0046
9.81,45.02,122.57,0.52,4.06,0.0046
9.83,45.02,122.57,0.52,4.06,0.0046
9.86,45.02,122.57,0.52,4.06,0.0046
9.88,45.02,122.57,0.52,4.06,0.0046
9.90,45.02,122.57,0.52,4.06,0.0046
9.93,45.02,122.57,0.52,4.06,0.0046
9.95,45.02,122.57,0.52,4.06,0.0046
9.97,45.02,122.57,0.52,4.06,0.0046
10.00,45.02,122.57,0.52,4.06,0.0046
10.02,45.02,122.57,0.52,4.06,0.0046
10.04,45.02,122.57,0.52,4.06,0.0046
10.07,45.02,122.57,0.52,4.06,0.0046
10.09,45.02,122.57,0.52,4.06,0.0046
10.11,45.02,122.57,0.52,4.06,0.0046
10.14,45.02,122.57,0.52,4.06,0.0046
10.16,45.02,122.57,0.52,4.06,0.0046
10.18,45.02,122.57,0.52,4.06,0.0046
10.21,45.02,122.57,0.52,4.06,0.0046
10.23,45.02,122.57,0.52,4.06,0.0046
10.25,44.57,122.18,0.52,4.62,0.0038
10.28,44.57,122.18,0.52,4.62,0.0038
10.30,44.57,122.18,0.52,4.62,0.0038
10.32,44.57,122.18,0.52,4.62,0.0038
10.34,44.57,122.18,0.52,4.62,0.0038
10.37,44.57,122.18,0.52,4.62,0.0038
10.39,44.57,122.18,0.52,4.62,0.0038
10.42,44.57,122.18,0.52,4.62,0.0038
10.44,44.57,122.18,0.52,4.62,0.0038
10.46,44.57,122.18,0.52,4.62,0.0038
10.48,44.57,122.18,0.52,4.62,0.0038
10.51,44.57,122.18,0.52,4.62,0.0038
10.53,44.57,122.18,0.52,4.62,0.0038
10.55,44.57,122.18,0.52,4.62,0.0038
10.58,44.57,122.18,0.52,4.62,0.0038
10.60,44.57,122.18,0.52,4.62,0.0038
10.63,44.57,122.18,0.52,4.62,0.0038
10.65,44.57,122.18,0.52,4.62,0.0038
10.67,44.57,122.18,0.52,4.62,0.0038
10.69,44.57,122.18,0.52,4.62,0.0038
10.72,44.57,122.18,0.52,4.62,0.0038
10.74,44.57,122.18,0.52,4.62,0.0038
10.76,44.26,121.00,0.52,0.30,0.0032
10.79,44.26,121.00,0.52,0.30,0.0032
10.81,44.26,121.00,0.52,0.30,0.0032
10.83,44.26,121.00,0.52,0.30,0.0032
10.86,44.26,121.00,0.52,0.30,0.0032
10.88,44.26,121.00,0.52,0.30,0.0032
10.90,44.26,121.00,0.52,0.30,0.0032
10.93,44.26,121.00,0.52,0.30,0.0032
10.95,44.26,121.00,0.52,0.30,0.0032
10.97,44.26,121.00,0.52,0.30,0.0032
10.99,44.26,121.00,0.52,0.30,0.0032
11.02,44.26,121.00,0.52,0.30,0.0032
11.04,44.26,121.00,0.52,0.30,0.0032
11.06,44.26,121.00,0.52,0.30,0.0032
11.08,44.26,121.00,0.52,0.30,0.0032
11.11,44.26,121.00,0.52,0.30,0.0032
11.13,44.26,121.00,0.52,0.30,0.0032
11.15,44.26,121.00,0.52,0.30,0.0032
11.18,44.26,121.00,0.52,0.30,0.0032
11.20,44.26,121.00,0.52,0.30,0.0032
11.23,44.26,121.00,0.52,0.30,0.0032
11.25,44.26,121.00,0.52,0.30,0.0032
11.27,44.06,120.53,0.51,2.64,0.0001
11.30,44.06,120.53,0.51,2.64,0.0001
11.32,44.06,120.53,0.51,2.64,0.0001
11.35,44.06,120.53,0.51,2.64,0.0001
11.37,44.06,120.53,0.51,2.64,0.0001
11.39,44.06,120.53,0.51,2.64,0.0001
11.42,44.06,120.53,0.51,2.64,0.0001
11.44,44.06,120.53,0.51,2.64,0.0001
11.46,44.06,120.53,0.51,2.64,0.0001
11.48,44.06,120.53,0.51,2.64,0.0001
11.51,44.06,120.53,0.51,2.64,0.0001
11.53,44.06,120.53,0.51,2.64,0.0001
11.56,44.06,120.53,0.51,2.64,0.0001
11.58,44.06,120.53,0.51,2.64,0.0001
11.60,44.06,120.53,0.51,2.64,0.0001
11.62,44.06,120.53,0.51,2.64,0.0001
11.65,44.06,120.53,0.51,2.64,0.0001
11.67,44.06,120.53,0.51,2.64,0.0001
11.69,44.06,120.53,0.51,2.64,0.0001
11.71,44.06,120.53,0.51,2.64,0.0001
11.74,44.06,120.53,0.51,2.64,0.0001
11.76,44.06,120.53,0.51,2.64,0.0001
11.78,43.91,121.00,0.51,4.82,0.0037
11.80,43.91,121.00,0.51,4.82,0.0037
11.83,43.91,121.00,0.51,4.82,0.0037
11.85,43.91,121.00,0.51,4.82,0.0037
11.87,43.91,121.00,0.51,4.82,0.0037
11.89,43.91,121.00,0.51,4.82,0.0037
11.92,43.91,121.00,0.51,4.82,0.0037
11.94,43.91,121.00,0.51,4.82,0.0037
11.96,43.91,121.00,0.51,4.82,0.0037
11.99,43.91,121.00,0.51,4.82,0.0037
12.01,43.91,121.00,0.51,4.82,0.0037
12.03,43.91,121.00,0.51,4.82,0.0037
12.05,43.91,121.00,0.51,4.82,0.0037
12.07,43.91,121.00,0.51,4.82,0.0037
12.10,43.91,121.00,0.51,4.82,0.0037
12.12,43.91,121.00,0.51,4.82,0.0037
12.14,43.91,121.00,0.51,4.82,0.0037
12.17,43.91,121.00,0.51,4.82,0.0037
12.19,43.91,121.00,0.51,4.82,0.0037
12.21,43.91,121.00,0.51,4.82,0.0037
12.24,43.91,121.00,0.51,4.82,0.0037
12.26,43.91,121.00,0.51,4.82,0.0037
