Wall time,Step,Value
1772469874.102732,1960000,55647.984375
1772469927.593281,1980000,54810.4765625
1772469979.8008637,2000000,54666.92578125
1772470033.1964273,2020000,53629.41796875
1772470086.043801,2040000,54852.6953125
1772470139.6455514,2060000,54932.51953125
1772470191.1418269,2080000,54786.69140625
1772470240.6486688,2100000,56043.25
1772470292.5044546,2120000,53946.95703125
1772470343.849053,2140000,53876.359375
1772470395.3984501,2160000,60190.34765625
1772470447.0428307,2180000,56275.62890625
1772470499.2311206,2200000,55492.9375
1772470550.091708,2220000,57314.296875
1772470600.1854155,2240000,55770.984375
1772470650.9662368,2260000,56054.12109375
1772470703.0839643,2280000,54694.09765625
1772470755.2668412,2300000,54063.38671875
1772470808.0212276,2320000,56874.96875
1772470858.6077116,2340000,53628.54296875
1772470910.59194,2360000,55787.140625
1772470959.8786833,2380000,67672.328125
1772471011.6056888,2400000,55136.1484375
1772471062.2148695,2420000,63298.6328125
1772471114.1120615,2440000,64038.515625
1772471165.927238,2460000,59430.61328125
1772471215.8432775,2480000,66699.6484375
1772471266.576449,2500000,63505.34375
1772471318.167466,2520000,66699.8515625
1772471369.074757,2540000,61328.5
1772471418.6026163,2560000,65329.6171875
1772471469.9748123,2580000,69792.921875
1772471520.6981118,2600000,53293.421875
1772471571.2933826,2620000,58964.1796875
1772471621.147949,2640000,49796.54296875
1772471671.7650397,2660000,46896.29296875
1772471722.5551078,2680000,52268.14453125
1772471773.773348,2700000,54072.578125
1772471823.2703032,2720000,59508.52734375
1772471874.0759094,2740000,61704.0
1772471924.435273,2760000,46396.5390625
1772471975.8369665,2780000,47351.20703125
1772472026.2388096,2800000,50741.20703125
1772472077.6337242,2820000,55773.6953125
1772472128.0154731,2840000,49514.1015625
1772472179.9283757,2860000,60700.82421875
1772472230.2564292,2880000,53982.984375
1772472282.6679313,2900000,58703.8515625
1772472331.8887477,2920000,46401.36328125
1772472382.103167,2940000,52843.5
1772472434.0409067,2960000,61775.05078125
1772472483.3804543,2980000,61367.3125
1772472534.8448763,3000000,50003.5625
1772472585.4138985,3020000,50648.36328125
1772472636.1085348,3040000,51099.99609375
1772472686.4432669,3060000,50182.76953125
1772472738.5548153,3080000,52239.90625
1772472789.724532,3100000,46894.60546875
1772472841.1284804,3120000,46682.625
1772472890.9012802,3140000,52646.33203125
1772472941.121635,3160000,47728.37890625
1772472991.8428926,3180000,51225.16796875
1772473043.1163058,3200000,44178.83984375
1772473093.8631325,3220000,44488.75390625
1772473146.7304406,3240000,45443.6484375
1772473246.861793,3280000,45136.15234375
1772473297.4655035,3300000,56342.4140625
1772473349.059217,3320000,48149.76953125
1772473399.6479902,3340000,64978.25390625
1772473448.8493958,3360000,48412.26171875
1772473499.3996158,3380000,55468.36328125
1772473550.4058022,3400000,51986.33984375
1772473602.1148374,3420000,43047.47265625
1772473652.1903753,3440000,56213.3984375
1772473702.5100596,3460000,57863.37890625
1772473756.3762271,3480000,55330.2578125
1772473810.2745862,3500000,46770.01953125
1772473862.1447208,3520000,43166.53515625
1772473912.2732162,3540000,52820.5703125
1772473963.7404795,3560000,63006.81640625
1772474013.7758136,3580000,63505.453125
1772474063.175177,3600000,49940.57421875
1772474114.350866,3620000,51017.2109375
1772474165.665039,3640000,68885.765625
1772474217.5062325,3660000,64320.81640625
1772474268.8500829,3680000,52832.46484375
1772474319.825846,3700000,53887.21484375
1772474370.5135865,3720000,49685.09375
1772474421.0167549,3740000,59591.37890625
1772474472.9136624,3760000,74210.5
1772474523.6719964,3780000,68907.4921875
1772474574.8921916,3800000,48616.16796875
1772474624.9561512,3820000,40730.55859375
1772474676.1772597,3840000,41044.89453125
1772474728.7441628,3860000,53963.3203125
1772474778.6872087,3880000,52221.98828125
1772474831.0204074,3900000,43879.53515625
1772474881.321278,3920000,46007.0859375
1772474931.8666947,3940000,67407.578125
1772474982.1597643,3960000,51110.01953125
1772475031.6176343,3980000,42270.484375
1772475083.9165707,4000000,56111.1875
1772475135.440095,4020000,40186.3203125
1772475186.0857131,4040000,42551.53125
1772475235.3181508,4060000,41988.1015625
1772475284.9661133,4080000,54831.7109375
1772475334.507357,4100000,60590.0859375
1772475384.8855329,4120000,49476.578125
1772475436.4565954,4140000,49629.97265625
1772475486.3638694,4160000,41389.4921875
1772475536.692239,4180000,46819.05859375
1772475587.3824875,4200000,47321.625
1772475637.6254172,4220000,41245.87109375
1772475688.0279176,4240000,43541.87109375
1772475737.7513702,4260000,43824.3359375
1772475789.6343293,4280000,41007.3046875
1772475839.2410882,4300000,43908.9296875
1772475890.529821,4320000,41386.5625
1772475942.023791,4340000,39840.0625
1772475992.1079583,4360000,51488.48046875
1772476042.8396897,4380000,45282.96875
1772476092.5536401,4400000,51406.9375
1772476143.5821335,4420000,39648.88671875
1772476193.4939435,4440000,41457.12109375
1772476243.4917467,4460000,48168.64453125
1772476294.5810835,4480000,40210.765625
1772476345.3631613,4500000,53696.26953125
1772476396.35186,4520000,41673.8828125
1772476447.1618216,4540000,40748.22265625
1772476496.6663191,4560000,42983.84375
1772476547.6354651,4580000,45962.60546875
1772476597.1057708,4600000,43189.97265625
1772476648.4776845,4620000,47988.54296875
1772476699.910219,4640000,46097.19140625
1772476750.8453062,4660000,43536.62890625
1772476801.8501456,4680000,51213.33203125
1772476853.2770681,4700000,50021.8359375
1772476904.3982363,4720000,42321.8515625
1772476954.5038326,4740000,41517.6640625
1772477006.7144678,4760000,40551.15234375
1772477057.0036447,4780000,41785.546875
1772477107.0344598,4800000,45079.4140625
1772477159.01823,4820000,50832.3671875
1772477208.9455452,4840000,40538.8671875
1772477261.1723115,4860000,42486.26953125
1772477360.9071674,4900000,42288.8828125
1772477411.7216418,4920000,42336.89453125
1772477462.9006863,4940000,41519.26953125
1772477513.7600806,4960000,41555.484375
1772477564.3410301,4980000,47761.8515625
1772477615.3369408,5000000,42884.3671875
