Wall time,Step,Value
1772470858.6031532,2340000,-2129.23876953125
1772470910.5843213,2360000,-2223.166015625
1772470959.8741202,2380000,-2625.417724609375
1772471011.6031651,2400000,-2094.861083984375
1772471062.2087584,2420000,-2479.980224609375
1772471114.107446,2440000,-2399.907958984375
1772471165.9226415,2460000,-2242.087890625
1772471215.8380544,2480000,-2562.27490234375
1772471266.5723672,2500000,-2454.121826171875
1772471318.1628373,2520000,-2583.896484375
1772471369.0686648,2540000,-2455.688232421875
1772471418.5979068,2560000,-2337.545654296875
1772471469.9695814,2580000,-2309.41064453125
1772471520.6930292,2600000,-2010.9656982421875
1772471571.2874246,2620000,-2181.845458984375
1772471621.1432676,2640000,-1713.8629150390625
1772471671.7602577,2660000,-1617.3018798828125
1772471722.5502906,2680000,-1761.4212646484375
1772471773.7687979,2700000,-1856.8775634765625
1772471823.2656775,2720000,-1944.6788330078125
1772471874.07239,2740000,-1962.233154296875
1772471924.4305837,2760000,-1492.9736328125
1772471975.8308725,2780000,-1484.7095947265625
1772472026.2347014,2800000,-1577.89599609375
1772472077.629142,2820000,-1820.4486083984375
1772472128.008376,2840000,-1557.5458984375
1772472179.9232635,2860000,-2010.205322265625
1772472230.2507248,2880000,-1715.804443359375
1772472282.663172,2900000,-1773.62548828125
1772472331.8835218,2920000,-1320.14453125
1772472382.0985694,2940000,-1581.175048828125
1772472434.0363443,2960000,-1661.00390625
1772472483.3758743,2980000,-1957.0557861328125
1772472534.8382552,3000000,-1471.4996337890625
1772472585.4088492,3020000,-1475.3033447265625
1772472636.1039703,3040000,-1435.697509765625
1772472686.435858,3060000,-1441.471435546875
1772472738.5497375,3080000,-1411.658203125
1772472789.7193992,3100000,-1412.7392578125
1772472841.1233833,3120000,-1120.2335205078125
1772472890.895586,3140000,-1514.3724365234375
1772472941.1170418,3160000,-1231.4996337890625
1772472991.8382034,3180000,-1078.1937255859375
1772473043.1117213,3200000,-1237.8853759765625
1772473093.8580205,3220000,-1120.673583984375
1772473146.7253401,3240000,-1135.6148681640625
1772473196.0992792,3260000,-1163.195068359375
1772473246.8663707,3280000,-1438.8365478515625
1772473297.4680433,3300000,-1356.063720703125
1772473349.0541623,3320000,-1572.2833251953125
1772473399.6429348,3340000,-1575.8802490234375
1772473448.8453698,3360000,-1446.5301513671875
1772473499.3948936,3380000,-1065.7412109375
1772473550.3996,3400000,-1116.9481201171875
1772473602.1096623,3420000,-907.9380493164062
1772473652.1853046,3440000,-2086.510009765625
1772473702.5051193,3460000,-863.9376831054688
1772473756.3711495,3480000,-1529.0174560546875
1772473810.270049,3500000,-836.1403198242188
1772473862.1375499,3520000,-813.7926635742188
1772473912.2675743,3540000,-1853.6092529296875
1772473963.7363508,3560000,-1184.4473876953125
1772474013.771279,3580000,-1499.778076171875
1772474063.170578,3600000,-785.4969482421875
1772474114.3455508,3620000,-1456.26416015625
1772474165.6600041,3640000,-1715.7491455078125
1772474217.5021455,3660000,-1120.7923583984375
1772474268.8465211,3680000,-1175.766357421875
1772474319.8211703,3700000,-1250.7227783203125
1772474370.509016,3720000,-730.1138916015625
1772474421.0111578,3740000,-1974.111328125
1772474472.9090586,3760000,-1543.5711669921875
1772474523.6650136,3780000,-1371.0216064453125
1772474574.8866403,3800000,-492.5633544921875
1772474624.9520576,3820000,-417.33172607421875
1772474676.1723235,3840000,-377.63555908203125
1772474728.7401135,3860000,-1362.1920166015625
1772474778.6821628,3880000,-394.31939697265625
1772474831.0157652,3900000,-397.7785949707031
1772474881.316149,3920000,-828.8180541992188
1772474931.862013,3940000,-1253.408935546875
1772474982.1546886,3960000,-288.13818359375
1772475031.6123703,3980000,-260.121337890625
1772475083.9118054,4000000,-621.9385375976562
1772475135.4365852,4020000,-126.27513122558594
1772475186.080627,4040000,-207.99513244628906
1772475235.309453,4060000,-122.37030792236328
1772475284.9594507,4080000,-628.0993041992188
1772475334.5023632,4100000,-1003.0823974609375
1772475384.8814583,4120000,-408.5427551269531
1772475436.4514766,4140000,-76.89518737792969
1772475486.3593454,4160000,58.951019287109375
1772475536.6871934,4180000,-208.41448974609375
1772475587.3769107,4200000,52.67183303833008
1772475637.6203265,4220000,157.41725158691406
1772475688.0232184,4240000,57.35552978515625
1772475737.7460082,4260000,63.25078201293945
1772475789.6272645,4280000,170.29342651367188
1772475839.2359953,4300000,122.28219604492188
1772475890.5247579,4320000,293.4285583496094
1772475942.0181217,4340000,323.0207824707031
1772475992.1044195,4360000,3.3107848167419434
1772476042.8351068,4380000,315.498779296875
1772476092.548159,4400000,5.892419338226318
1772476143.5760677,4420000,429.9993896484375
1772476193.4888604,4440000,443.39599609375
1772476243.4876683,4460000,283.85675048828125
1772476294.575995,4480000,573.8580932617188
1772476345.3590894,4500000,125.82347869873047
1772476396.3472567,4520000,589.243408203125
1772476447.1572294,4540000,670.6904907226562
1772476496.6617327,4560000,531.5335083007812
1772476547.6303525,4580000,607.263916015625
1772476597.100175,4600000,612.5477294921875
1772476648.474116,4620000,450.51776123046875
1772476699.9056268,4640000,537.3281860351562
1772476750.8417518,4660000,809.9783935546875
1772476801.845092,4680000,348.18621826171875
1772476853.2724407,4700000,474.2153625488281
1772476904.3926897,4720000,862.196533203125
1772476954.497765,4740000,1035.0174560546875
1772477006.710785,4760000,962.3899536132812
1772477056.99808,4780000,1019.1771240234375
1772477107.0293832,4800000,1065.89599609375
1772477159.0135107,4820000,672.4275512695312
1772477208.9403698,4840000,1144.2130126953125
1772477261.166583,4860000,1130.5906982421875
1772477308.746367,4880000,1163.5181884765625
1772477360.912235,4900000,1083.820068359375
1772477411.7231507,4920000,1318.4678955078125
1772477462.8955603,4940000,1362.9188232421875
1772477513.7554765,4960000,1031.1534423828125
1772477564.3333633,4980000,1259.4884033203125
1772477615.3320649,5000000,1386.687255859375
